Words_t1,ans_t1,key_resp_t1.corr,key_resp_t1.rt,Words_t2,ans_t2,key_resp_t2.corr,key_resp_t2.rt,Subject,Category_t1,Category_t2
他的,i,1,1.3001,NA,NA,NA,NA,87,他人,NA
他,i,0,NA,NA,NA,NA,NA,87,他人,NA
他的,i,1,0.5112,NA,NA,NA,NA,87,他人,NA
其他,i,1,0.5041,NA,NA,NA,NA,87,他人,NA
我,e,1,0.4909,NA,NA,NA,NA,87,自我,NA
他们,i,1,0.6354,NA,NA,NA,NA,87,他人,NA
俺,e,1,0.532,NA,NA,NA,NA,87,自我,NA
野蛮,i,1,0.7202,NA,NA,NA,NA,87,消极,NA
自己,e,1,0.6652,NA,NA,NA,NA,87,自我,NA
他,i,0,0.4943,NA,NA,NA,NA,87,他人,NA
暴躁,i,1,0.6822,NA,NA,NA,NA,87,消极,NA
活泼,e,1,0.6259,NA,NA,NA,NA,87,积极,NA
朴实,e,1,0.7656,NA,NA,NA,NA,87,积极,NA
愚蠢,i,1,0.5858,NA,NA,NA,NA,87,消极,NA
稳重,e,1,0.6459,NA,NA,NA,NA,87,积极,NA
消极,i,1,0.7648,NA,NA,NA,NA,87,消极,NA
他,i,1,1.2961,NA,NA,NA,NA,87,他人,NA
他的,i,1,0.8778,NA,NA,NA,NA,87,他人,NA
我们,e,1,0.8153,NA,NA,NA,NA,87,自我,NA
悲观,i,1,0.547,NA,NA,NA,NA,87,消极,NA
无私,e,0,0.6012,NA,NA,NA,NA,87,积极,NA
诚恳,e,0,NA,NA,NA,NA,NA,87,积极,NA
自己,e,1,0.5336,NA,NA,NA,NA,87,自我,NA
我的,e,1,0.5445,NA,NA,NA,NA,87,自我,NA
公正,e,1,0.5865,NA,NA,NA,NA,87,积极,NA
崇高,e,1,0.5603,NA,NA,NA,NA,87,积极,NA
冷静,e,1,1.0304,NA,NA,NA,NA,87,积极,NA
机智,e,1,0.4487,NA,NA,NA,NA,87,积极,NA
他们,i,0,0.3064,NA,NA,NA,NA,87,他人,NA
聪明,e,1,0.6658,NA,NA,NA,NA,87,积极,NA
执拗,i,1,0.5859,NA,NA,NA,NA,87,消极,NA
细腻,e,1,0.5381,NA,NA,NA,NA,87,积极,NA
他人,i,1,0.7162,NA,NA,NA,NA,87,他人,NA
正直,e,1,0.7861,NA,NA,NA,NA,87,积极,NA
我们,e,1,0.4934,NA,NA,NA,NA,87,自我,NA
诚实,e,1,0.5568,NA,NA,NA,NA,87,积极,NA
他,i,1,1.1333,NA,NA,NA,NA,87,他人,NA
他人,i,0,0.5472,NA,NA,NA,NA,87,他人,NA
我们,e,1,0.6652,NA,NA,NA,NA,87,自我,NA
自己,e,1,0.5328,NA,NA,NA,NA,87,自我,NA
杰出,e,1,0.6516,NA,NA,NA,NA,87,积极,NA
勇敢,e,1,0.5126,NA,NA,NA,NA,87,积极,NA
猖狂,i,0,1.1382,NA,NA,NA,NA,87,消极,NA
固执,i,1,0.5649,NA,NA,NA,NA,87,消极,NA
刻薄,i,1,0.4871,NA,NA,NA,NA,87,消极,NA
虚伪,i,1,0.5895,NA,NA,NA,NA,87,消极,NA
俺,e,1,0.5791,NA,NA,NA,NA,87,自我,NA
其他,i,1,0.4335,NA,NA,NA,NA,87,他人,NA
他人,i,1,0.5051,NA,NA,NA,NA,87,他人,NA
我的,e,1,0.5645,NA,NA,NA,NA,87,自我,NA
我的,e,1,0.5316,NA,NA,NA,NA,87,自我,NA
我,e,1,0.382,NA,NA,NA,NA,87,自我,NA
我,e,1,0.3829,NA,NA,NA,NA,87,自我,NA
自己,e,1,0.493,NA,NA,NA,NA,87,自我,NA
他人,i,0,0.2669,NA,NA,NA,NA,87,他人,NA
轻率,i,1,0.999,NA,NA,NA,NA,87,消极,NA
我的,e,1,1.0992,NA,NA,NA,NA,87,自我,NA
散漫,i,1,1.2369,NA,NA,NA,NA,87,消极,NA
乐观,e,0,NA,NA,NA,NA,NA,87,积极,NA
我,e,0,0.9954,NA,NA,NA,NA,87,自我,NA
他的,i,1,0.6003,NA,NA,NA,NA,87,他人,NA
下贱,i,1,0.4955,NA,NA,NA,NA,87,消极,NA
他们,i,0,1.1375,NA,NA,NA,NA,87,他人,NA
俺,e,1,0.6508,NA,NA,NA,NA,87,自我,NA
其他,i,1,0.4966,NA,NA,NA,NA,87,他人,NA
冒失,i,1,0.7538,NA,NA,NA,NA,87,消极,NA
他们,i,1,0.4998,NA,NA,NA,NA,87,他人,NA
鲁莽,i,1,0.5955,NA,NA,NA,NA,87,消极,NA
我们,e,1,0.639,NA,NA,NA,NA,87,自我,NA
卑鄙,i,1,0.5787,NA,NA,NA,NA,87,消极,NA
热情,e,1,0.4812,NA,NA,NA,NA,87,积极,NA
傲慢,i,1,0.5894,NA,NA,NA,NA,87,消极,NA
优秀,e,1,0.7377,NA,NA,NA,NA,87,积极,NA
自私,i,1,0.5771,NA,NA,NA,NA,87,消极,NA
其他,i,1,0.7359,NA,NA,NA,NA,87,他人,NA
自卑,i,1,0.5063,NA,NA,NA,NA,87,消极,NA
俺,e,1,0.7488,NA,NA,NA,NA,87,自我,NA
认真,e,1,1.2598,NA,NA,NA,NA,87,积极,NA
凶狠,i,1,0.5391,NA,NA,NA,NA,87,消极,NA
勤奋,e,1,1.0307,NA,NA,NA,NA,87,积极,NA
消极,i,1,0.6294,NA,NA,NA,NA,87,消极,NA
热情,e,1,0.7812,NA,NA,NA,NA,87,积极,NA
自卑,i,1,0.9375,NA,NA,NA,NA,87,消极,NA
固执,i,1,1.0553,NA,NA,NA,NA,87,消极,NA
散漫,i,1,1.207,NA,NA,NA,NA,87,消极,NA
乐观,e,1,0.6437,NA,NA,NA,NA,87,积极,NA
他们,i,1,0.4721,NA,NA,NA,NA,87,他人,NA
俺,e,1,1.3828,NA,NA,NA,NA,87,自我,NA
机智,e,1,0.6458,NA,NA,NA,NA,87,积极,NA
