﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,key_resp_t2_Practice.rt,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_resp_t2.rt,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,space,2.0717,i,1,0.6586,0,0,0,28,1,鲁莽,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.5153,0,1,1,27,1,傲慢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.5449,0,2,2,38,1,轻率,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.5363,0,3,3,13,1,公正,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.5201,0,4,4,33,1,自私,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.5614,0,5,5,10,1,认真,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.7016,0,6,6,9,1,机智,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.5809,0,7,7,35,1,猖狂,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,1.0656,0,8,8,37,1,固执,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.5804,0,9,9,32,1,凶狠,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.5007,0,10,10,7,1,勇敢,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,0,0.6511,0,11,11,5,1,诚实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.7828,0,12,12,8,1,勤奋,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.6826,0,13,13,29,1,冒失,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.6149,0,14,14,23,1,刻薄,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.5544,0,15,15,24,1,悲观,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.572,0,16,16,34,1,暴躁,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.551,0,17,17,17,1,热情,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.5379,0,18,18,25,1,消极,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.8376,0,19,19,4,1,乐观,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,1.0326,0,20,20,2,1,聪明,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.8957,0,21,21,18,1,活泼,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.7338,0,22,22,19,1,诚恳,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.5217,0,23,23,14,1,朴实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.5494,0,24,24,3,1,杰出,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.5938,0,25,25,26,1,自卑,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.7255,0,26,26,36,1,野蛮,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.7664,0,27,27,31,1,散漫,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.5179,0,28,28,21,1,虚伪,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.8322,0,29,29,6,1,正直,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.8119,0,30,30,16,1,冷静,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.7453,0,31,31,39,1,下贱,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.6044,0,32,32,0,1,优秀,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.8034,0,33,33,1,1,崇高,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.6819,0,34,34,30,1,执拗,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,1.0145,0,35,35,15,1,细腻,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.6442,0,36,36,20,1,卑鄙,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,e,1,0.9227,0,37,37,11,1,稳重,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,0,0.8678,0,38,38,12,1,无私,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,i,1,0.6649,0,39,39,22,1,愚蠢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,space,2.1593,e,1,0.7172,0,0,0,27,1,热情,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.5708,0,1,1,71,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.6023,0,2,2,3,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6174,0,3,3,66,1,他们,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.4894,0,4,4,68,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5846,0,5,5,77,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.4513,0,6,6,46,1,野蛮,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6877,0,7,7,7,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.6008,0,8,8,50,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5171,0,9,9,69,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.543,0,10,10,16,1,正直,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.5181,0,11,11,15,1,诚实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.7005,0,12,12,34,1,悲观,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.8833,0,13,13,28,1,活泼,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5839,0,14,14,75,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.5511,0,15,15,53,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.6554,0,16,16,57,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.5521,0,17,17,12,1,聪明,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5551,0,18,18,42,1,凶狠,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.518,0,19,19,60,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.4756,0,20,20,65,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5183,0,21,21,9,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.476,0,22,22,61,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.5851,0,23,23,23,1,公正,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.4848,0,24,24,44,1,暴躁,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.7192,0,25,25,49,1,下贱,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5346,0,26,26,76,1,他们,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.7175,0,27,27,2,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,0,0.5363,0,28,28,0,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5512,0,29,29,33,1,刻薄,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5495,0,30,30,59,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.7266,0,31,31,19,1,机智,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.5007,0,32,32,20,1,认真,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.6191,0,33,33,54,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,i,1,0.5947,0,34,34,78,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,0.9238,0,35,35,11,1,崇高,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-02-17_22h08.08.114,IAT(Formal),2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,e,1,1.067,0,36,36,52,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
