﻿Instruction1.keys,Instruction1.rt,Instruction2.keys,Instruction2.rt,key_resp_iso.keys,key_resp_iso.corr,key_resp_iso.rt,Practice_01.thisRepN,Practice_01.thisTrialN,Practice_01.thisN,Practice_01.thisIndex,Practice_01.ran,Words,ans,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_3.keys,key_resp_3.rt,key_resp_ipn.keys,key_resp_ipn.corr,key_resp_ipn.rt,Practice_02.thisRepN,Practice_02.thisTrialN,Practice_02.thisN,Practice_02.thisIndex,Practice_02.ran,Words_ipn,ans_ipn,key_resp_4.keys,key_resp_4.rt,key_resp_t1.keys,key_resp_t1.corr,key_resp_t1.rt,Practice_T1.thisRepN,Practice_T1.thisTrialN,Practice_T1.thisN,Practice_T1.thisIndex,Practice_T1.ran,Words_t1,ans_t1,key_resp_5.keys,key_resp_5.rt,Formal_T1.thisRepN,Formal_T1.thisTrialN,Formal_T1.thisN,Formal_T1.thisIndex,Formal_T1.ran,key_resp_6.keys,key_resp_6.rt,key_resp_iso_reverse.keys,key_resp_iso_reverse.corr,key_resp_iso_reverse.rt,Practice_iso_Reverse.thisRepN,Practice_iso_Reverse.thisTrialN,Practice_iso_Reverse.thisN,Practice_iso_Reverse.thisIndex,Practice_iso_Reverse.ran,key_resp_7.keys,key_resp_7.rt,key_resp_t2_Practice.keys,key_resp_t2_Practice.corr,key_resp_t2_Practice.rt,Practice_t2_Reverse.thisRepN,Practice_t2_Reverse.thisTrialN,Practice_t2_Reverse.thisN,Practice_t2_Reverse.thisIndex,Practice_t2_Reverse.ran,Words_t2,ans_t2,key_resp_8.keys,key_resp_8.rt,key_resp_t2.keys,key_resp_t2.corr,Formal_t2_reverse.thisRepN,Formal_t2_reverse.thisTrialN,Formal_t2_reverse.thisN,Formal_t2_reverse.thisIndex,Formal_t2_reverse.ran,key_resp_t2.rt,key_instruct.keys,key_instruct.rt
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.5576,0,7,7,3,1,杰出,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,i,1,0.5834,0,8,8,20,1,卑鄙,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,0,0.4316,0,9,9,37,1,固执,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.8068,0,10,10,16,1,冷静,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,i,1,0.4381,0,11,11,35,1,猖狂,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.5516,0,12,12,9,1,机智,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,i,1,0.6517,0,13,13,31,1,散漫,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.4906,0,14,14,2,1,聪明,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,i,1,0.7333,0,15,15,24,1,悲观,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,i,1,0.6186,0,16,16,26,1,自卑,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,i,1,0.5602,0,17,17,30,1,执拗,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.6679,0,18,18,0,1,优秀,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.5421,0,19,19,8,1,勤奋,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,i,1,0.502,0,20,20,22,1,愚蠢,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.5329,0,21,21,14,1,朴实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,i,1,0.4671,0,22,22,32,1,凶狠,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.6188,0,23,23,6,1,正直,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.5431,0,24,24,5,1,诚实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.5727,0,25,25,1,1,崇高,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.6533,0,26,26,12,1,无私,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,i,1,0.4492,0,27,27,34,1,暴躁,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,0,0.4681,0,28,28,36,1,野蛮,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.5674,0,29,29,4,1,乐观,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.5674,0,30,30,11,1,稳重,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,i,1,0.5406,0,31,31,21,1,虚伪,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,i,1,0.5906,0,32,32,33,1,自私,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.5028,0,33,33,10,1,认真,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,i,1,0.4244,0,34,34,25,1,消极,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,i,1,0.5507,0,35,35,28,1,鲁莽,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.5669,0,36,36,15,1,细腻,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.5233,0,37,37,7,1,勇敢,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.4777,0,38,38,13,1,公正,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,e,1,0.5579,0,39,39,19,1,诚恳,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,space,2.8039,i,1,0.6829,0,0,0,7,1,他的,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.5517,0,1,1,41,1,散漫,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.452,0,2,2,44,1,暴躁,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.6015,0,3,3,54,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.5006,0,4,4,68,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.4051,0,5,5,21,1,稳重,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.6517,0,6,6,4,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,0,0.1175,0,7,7,59,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.5092,0,8,8,0,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.435,0,9,9,69,1,其他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.5029,0,10,10,2,1,我们,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.4983,0,11,11,49,1,下贱,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.5272,0,12,12,30,1,卑鄙,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.5782,0,13,13,24,1,朴实,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.7493,0,14,14,20,1,认真,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.5378,0,15,15,47,1,固执,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.6584,0,16,16,75,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,0,0.4664,0,17,17,25,1,细腻,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,0,0.4508,0,18,18,48,1,轻率,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.5992,0,19,19,42,1,凶狠,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.4505,0,20,20,39,1,冒失,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.6179,0,21,21,43,1,自私,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.6099,0,22,22,33,1,刻薄,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.5173,0,23,23,55,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,0,0.4511,0,24,24,74,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.5533,0,25,25,78,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.5023,0,26,26,64,1,俺,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.4595,0,27,27,35,1,消极,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.5011,0,28,28,27,1,热情,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.6504,0,29,29,65,1,他,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.4349,0,30,30,58,1,他人,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.4664,0,31,31,50,1,我,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.5341,0,32,32,1,1,我的,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.5179,0,33,33,14,1,乐观,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,i,1,0.5683,0,34,34,31,1,虚伪,i,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.4534,0,35,35,73,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,2025-01-02_23h37.22.720,IAT(Formal),2021.2.3,Win32,60.97560976,,,,,,,,,,,,,,,e,1,0.4953,0,36,36,53,1,自己,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
